Area,Area Code,Item,Item Code,current_year,current_area_harvested_ha,current_production_t,current_yield_kg/ha,beta,beta_std_err,n_obs
Guinea,90,Potatoes,116,2023,41154.0,559961.24,13606.4,0.8679863508707706,0.12256518407005111,20
Guinea,90,"Pulses, Total",1726,2023,61685.0,57112.37,925.9,0.10426861387873164,0.03747705909229964,62
Guinea,90,Rice,27,2023,2352000.0,3534800.0,1502.9,0.9367582957817602,0.2385723052385719,62
Guinea,90,"Roots and Tubers, Total",1720,2023,546689.0,4694873.28,8587.8,0.8681098931555968,0.12075281915240445,62
Guinea,90,"Seed cotton, unginned",328,2023,46094.0,44690.56,969.5,0.8731649438888437,0.05604102590551799,40
Guinea,90,Sesame seed,289,2023,14018.0,3350.69,239.0,0.4340730160872685,0.06476969411067597,62
Guinea,90,"Sisal, raw",789,2023,2067.0,195.98,94.8,0.7665628550030475,0.056957087080223824,62
Guinea,90,Sorghum,83,2023,45000.0,65000.0,1444.4,0.7956992588509713,0.07065709509531813,62
Guinea,90,Sugar Crops Primary,1723,2023,6015.0,324026.05,53865.7,0.6432698456268084,0.07558418299371017,47
Guinea,90,Sugar cane,156,2023,6015.0,324026.05,53865.7,0.6432698456268084,0.07558418299371017,47
Guinea,90,Sweet potatoes,122,2023,71657.0,375647.95,5242.3,0.9373325339162933,0.10050882209564743,62
Guinea,90,Taro,136,2023,28700.0,131599.19,4585.3,0.8548358167308985,0.053261734512684455,62
Guinea,90,"Treenuts, Total",1729,2023,45647.0,80778.43,1769.6,0.9687036100810201,0.04966924893447241,38
Guinea,90,Unmanufactured tobacco,826,2023,1830.0,2309.22,1262.0,1.0138044004455473,0.25989855326085287,62
Guinea,90,Vegetables Primary,1735,2023,207873.0,568883.74,2736.7,1.1229601611654694,0.06072763742603528,62
Guinea,90,Yams,137,2023,48087.0,410099.57,8528.3,0.8567794583339795,0.04139862487295776,62
Guinea-Bissau,175,Bananas,486,2023,716.0,8561.11,11964.3,0.7143732716782265,0.028647925966938617,38
Guinea-Bissau,175,"Cashew nuts, in shell",217,2023,204819.0,114560.57,559.3,0.747780974770189,0.027368750601087816,62
Guinea-Bissau,175,"Cassava, fresh",125,2023,5169.0,56932.48,11014.8,0.9453555019316432,0.041874386015454707,39
Guinea-Bissau,175,Cereals n.e.c.,108,2023,3344.0,1214.61,363.2,0.8110231826642557,0.033555106177892736,22
Guinea-Bissau,175,"Cereals, primary",1717,2023,189052.0,299071.0,1582.0,0.63068828594999,0.08365452745109658,62
Guinea-Bissau,175,"Citrus Fruit, Total",1804,2023,2153.0,11588.45,5381.3,0.9338140409129048,0.02628222216382843,46
Guinea-Bissau,175,"Coconuts, in shell",249,2023,11042.0,47774.65,4326.6,0.7986806784059427,0.027405553754185602,62
Guinea-Bissau,175,"Cow peas, dry",195,2023,4303.0,645.41,150.0,0.2885280692576306,0.08869720167606955,16
Guinea-Bissau,175,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",149,2023,12957.0,87229.59,6732.2,0.8398896933012923,0.0471061991908213,62
Guinea-Bissau,175,"Fibre Crops, Fibre Equivalent",17530,2023,4985.0,1898.05,380.7,0.5857846080568991,0.1516509055178672,43
Guinea-Bissau,175,Fonio,94,2023,707.0,456.38,645.2,0.7984910275394194,0.06380786161190884,62
Guinea-Bissau,175,Fruit Primary,1738,2023,25704.0,114747.42,4464.3,1.0226749071453647,0.27091526970147967,62
Guinea-Bissau,175,"Groundnuts, excluding shelled",242,2023,121249.0,143817.84,1186.1,0.5832122785798712,0.09360132318673674,62
Guinea-Bissau,175,Lemons and limes,497,2023,732.0,4471.88,6112.5,0.9472827884613143,0.026754214936560126,46
Guinea-Bissau,175,Maize (corn),56,2023,15000.0,21000.0,1400.0,0.9033143072133972,0.0694817138476725,62
Guinea-Bissau,175,"Mangoes, guavas and mangosteens",571,2023,962.0,9320.53,9686.3,0.7351414107513647,0.04790325052813327,45
Guinea-Bissau,175,Millet,79,2023,30000.0,27000.0,900.0,0.37133908296973056,0.08727370625181881,62
Guinea-Bissau,175,Natural rubber in primary forms,836,2023,21000.0,25000.0,1190.5,0.64234398866435,0.15141560359154,5
Guinea-Bissau,175,Oil palm fruit,254,2023,9586.0,80938.01,8443.1,0.7088681479457751,0.036257091531704415,62
Guinea-Bissau,175,"Oilcrops, Cake Equivalent",1841,2023,146862.0,62740.43,427.2,0.5222870408503189,0.08508277198236165,62
Guinea-Bissau,175,"Oilcrops, Oil Equivalent",1732,2023,146862.0,67514.81,459.7,0.5063069583665408,0.10332108919522222,62
Guinea-Bissau,175,Oranges,490,2023,1422.0,7116.57,5005.1,0.8821832573014983,0.05443876082048587,46
Guinea-Bissau,175,"Other fruits, n.e.c.",619,2023,3190.0,24639.19,7725.0,0.7128220196872049,0.1013342649595164,38
Guinea-Bissau,175,Other pulses n.e.c.,211,2023,5956.0,3180.22,534.0,0.5690643121180331,0.20126753076591422,62
Guinea-Bissau,175,"Other vegetables, fresh n.e.c.",463,2023,6974.0,42007.97,6023.4,0.6434507864428465,0.09013262643538895,62
Guinea-Bissau,175,Papayas,600,2023,332.0,3113.5,9364.0,0.8263558201871476,0.012601709065603596,38
Guinea-Bissau,175,Pineapples,574,2023,105.0,409.18,3898.9,0.7954784169710437,0.07618051275384548,43
Guinea-Bissau,175,Plantains and cooking bananas,489,2023,18245.0,57115.47,3130.4,0.6044067075452997,0.21542534781759143,62
Guinea-Bissau,175,"Pulses, Total",1726,2023,10259.0,3825.63,372.9,1.0615847336822903,0.22528891492786482,62
Guinea-Bissau,175,Rice,27,2023,120000.0,226400.0,1886.7,0.5597654800040359,0.09052995992409028,62
Guinea-Bissau,175,"Roots and Tubers, Total",1720,2023,26491.0,184099.45,6949.5,0.7846381308180251,0.04025694344048082,62
Guinea-Bissau,175,"Seed cotton, unginned",328,2023,4985.0,5423.0,1087.8,0.585784528939197,0.15165089996396972,43
Guinea-Bissau,175,Sorghum,83,2023,20000.0,23000.0,1150.0,0.6918692482531709,0.08614867953958474,62
Guinea-Bissau,175,Sugar Crops Primary,1723,2023,256.0,6946.48,27111.2,0.8930294623213149,0.036384617461735935,62
Guinea-Bissau,175,Sugar cane,156,2023,256.0,6946.48,27111.2,0.8930294623213149,0.036384617461735935,62
Guinea-Bissau,175,Sweet potatoes,122,2023,8365.0,39937.38,4774.2,0.7720966546399198,0.35618805602879555,4
Guinea-Bissau,175,"Treenuts, Total",1729,2023,204819.0,114560.57,559.3,0.747780974770189,0.027368750601087816,62
Guinea-Bissau,175,Vegetables Primary,1735,2023,6974.0,42007.97,6023.4,0.6434507864428465,0.09013262643538895,62
Guyana,91,Avocados,572,2023,575.0,423.14,736.1,0.08606160926343798,0.11422654158461959,38
Guyana,91,Bananas,486,2023,576.0,19011.0,33008.9,0.8477182260400674,0.07681973691867029,62
Guyana,91,"Broad beans and horse beans, dry",181,2023,58.0,670.96,11485.4,0.05591988088515294,0.2568951889076492,23
Guyana,91,Cabbages,358,2023,154.0,11587.49,75155.2,0.684636075176622,0.09395489973302357,62
Guyana,91,Cashewapple,591,2023,1.0,4.8,5315.3,0.0,,23
Guyana,91,"Cassava, fresh",125,2023,2141.0,88649.0,41412.8,0.9452114505295212,0.07882934585420262,35
Guyana,91,"Cereals, primary",1717,2023,165725.0,999000.0,6028.1,0.7262178300964053,0.04188865526397261,62
Guyana,91,Cherries,531,2023,43.0,2404.11,56096.0,0.8739950850295126,0.12018483434790196,24
Guyana,91,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",401,2023,140.0,13621.0,97603.6,0.9031249971282993,0.10475215049032031,33
Guyana,91,"Citrus Fruit, Total",1804,2023,1431.0,37316.12,26073.8,0.6024914834396746,0.07222614772864708,62
Guyana,91,Cocoa beans,661,2023,1147.0,484.1,422.1,0.12837014527222254,0.020480336548027354,62
Guyana,91,"Coconuts, in shell",249,2023,27393.0,35963.0,1312.8,0.5566841746164521,0.14274297036998135,38
Guyana,91,"Coffee, green",656,2023,164.0,133.0,809.9,0.911676763244402,0.040959678152808855,62
Guyana,91,"Cow peas, dry",195,2023,88.0,145.02,1640.8,0.9809533007770398,0.03627295920741359,23
Guyana,91,Cucumbers and gherkins,397,2023,36.0,3539.72,99063.4,0.6389284497095116,0.18321527993044956,26
Guyana,91,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",149,2023,2288.0,13000.94,5682.2,0.9929578238621369,0.022480298760076237,62
Guyana,91,Eggplants (aubergines),399,2023,231.0,48066.36,207983.1,0.5033648323662133,0.17530406639074014,26
Guyana,91,Fruit Primary,1738,2023,9861.0,344297.31,34913.5,0.6277579334912554,0.0686101396070482,62
Guyana,91,"Ginger, raw",720,2023,4289.0,51168.61,11929.7,0.9877759457364022,0.01598626117539731,26
Guyana,91,"Groundnuts, excluding shelled",242,2023,16.0,247.88,15507.7,0.9946407333377216,0.13103428341418888,62
Guyana,91,Lemons and limes,497,2023,189.0,8731.25,46173.6,0.4666884317277625,0.08552921070196057,26
Guyana,91,Maize (corn),56,2023,2924.0,4000.0,1368.1,0.5818902673527356,0.060664959940458195,62
Guyana,91,"Mangoes, guavas and mangosteens",571,2023,86.0,4659.0,53966.2,0.9367141820801553,0.13216885049822175,38
Guyana,91,"Oilcrops, Cake Equivalent",1841,2023,27409.0,2971.23,108.4,0.5270910746203669,0.27424283606679395,62
Guyana,91,"Oilcrops, Oil Equivalent",1732,2023,27409.0,4749.55,173.3,0.5030945220183313,0.26686214869419017,62
Guyana,91,Okra,430,2023,105.0,17591.23,166957.2,0.47105246287793284,0.15271616824857404,26
Guyana,91,"Onions and shallots, dry (excluding dehydrated)",403,2023,239.0,15383.0,64334.5,1.2325174347739314,0.1415506663212269,33
Guyana,91,Oranges,490,2023,419.0,26588.93,63481.0,0.5361046315658535,0.07183156870066623,62
Guyana,91,"Other beans, green",414,2023,792.0,7541.76,9519.2,0.9584593288219942,0.03324751451172703,33
Guyana,91,"Other citrus fruit, n.e.c.",512,2023,375.0,833.33,2224.6,0.4748811978983778,0.11815195453328269,26
Guyana,91,"Other fruits, n.e.c.",619,2023,1038.0,697.07,671.6,0.9675238158626068,0.053866123269905225,24
Guyana,91,"Other stimulant, spice and aromatic crops, n.e.c.",723,2023,10.0,1240.85,129469.5,0.8508226216350283,0.05758702585025333,23
Guyana,91,"Other tropical fruits, n.e.c.",603,2023,1382.0,8741.1,6323.2,0.35296715941686047,0.07792858361386058,62
Guyana,91,"Other vegetables, fresh n.e.c.",463,2023,909.0,2596.33,2857.5,1.1833464627836567,0.33015538033289404,62
Guyana,91,Papayas,600,2023,231.0,79295.17,343671.0,0.7802738493441744,0.1493529933450755,24
Guyana,91,"Peas, dry",187,2023,828.0,487.08,588.0,0.9533717142200182,0.037940382235657696,62
Guyana,91,"Pepper (Piper spp.), raw",687,2023,834.0,343.3,411.6,0.884343625043846,0.0404150716901661,26
Guyana,91,Pineapples,574,2023,902.0,35576.0,39461.7,0.4678052142698288,0.08223235460297226,62
Guyana,91,Plantains and cooking bananas,489,2023,3333.0,125813.0,37747.2,0.9740001135186729,0.10208006428623966,62
Guyana,91,Pomelos and grapefruits,507,2023,449.0,1162.6,2591.4,0.8073977074862319,0.08036022593998876,26
Guyana,91,"Pulses, Total",1726,2023,975.0,1303.06,1336.3,0.7306963673362156,0.06949534027837914,62
Guyana,91,"Pumpkins, squash and gourds",394,2023,327.0,72100.47,220252.7,0.3704732311241604,0.22025936599367565,26
Guyana,91,Rice,27,2023,162801.0,995000.0,6111.8,0.7306066162331414,0.042040758734220564,62
Guyana,91,"Roots and Tubers, Total",1720,2023,4821.0,135286.19,28063.1,0.45246930680981995,0.080328526921862,62
Guyana,91,Soya beans,236,1977,10.0,3.0,300.0,0.9263604266158638,0.09965240130618654,6
Guyana,91,Sugar Crops Primary,1723,2023,15963.0,949873.62,59503.1,0.8492196712023335,0.11145471528283932,62
Guyana,91,Sugar cane,156,2023,15963.0,949873.62,59503.1,0.8492196712023335,0.11145471528283932,62
Guyana,91,Sweet potatoes,122,2023,209.0,21272.9,101637.6,0.4427814307336717,0.12398608682374927,26
Guyana,91,Taro,136,2023,160.0,10539.44,65851.6,0.5725818002341985,0.1173410834158026,23
Guyana,91,Tomatoes,388,2023,256.0,26868.0,104900.1,0.9101630682126578,0.151007463559074,62
Guyana,91,Unmanufactured tobacco,826,2023,125.0,100.29,799.8,0.7301130371308241,0.06004316850940512,62
Guyana,91,Vegetables Primary,1735,2023,3189.0,218895.36,68631.8,0.5435032808937128,0.11460719897378256,62
Guyana,91,Watermelons,567,2023,264.0,30356.8,115128.2,0.5564169169376318,0.11750074259527096,26
Guyana,91,Yams,137,2023,23.0,1823.92,79982.6,0.7409909291576671,0.29239038861957556,26
Haiti,93,Avocados,572,2023,33835.0,194896.47,5760.3,0.9726491161529437,0.02244881381905868,38
Haiti,93,Bananas,486,2023,50100.0,223296.71,4457.0,0.6738071985726544,0.07457225009317192,62
Haiti,93,"Beans, dry",176,2023,261210.0,80750.47,309.1,0.9357419695928306,0.09458892934652563,62
Haiti,93,Cabbages,358,2023,2727.0,17323.48,6351.7,0.9792242843955559,0.023038936873752164,62
Haiti,93,Cantaloupes and other melons,568,2023,242.0,3408.61,14098.4,0.9719130291158822,0.11122502304860561,62
Haiti,93,"Cassava, fresh",125,2023,142516.0,638343.5,4479.1,0.9619490052917218,0.030953210842330506,62
Haiti,93,Castor oil seeds,265,2023,2738.0,1599.13,584.1,0.9950773091932968,0.03684149689726992,62
Haiti,93,"Cereals, primary",1717,2023,310565.0,330000.0,1062.6,0.7515242046106848,0.14283104764751758,62
Haiti,93,"Citrus Fruit, Total",1804,2023,28571.0,145120.47,5079.3,0.7042666933397642,0.10120076797770249,38
Haiti,93,Cocoa beans,661,2023,5119.0,2500.0,488.3,0.9901544374586371,0.008567009909997576,62
Haiti,93,"Coconuts, in shell",249,2023,10035.0,39008.14,3887.1,0.9156015550516861,0.05683917949624886,38
Haiti,93,"Coffee, green",656,2023,9795.0,5046.87,515.3,0.9871137384118076,0.018780176250152884,62
Haiti,93,"Cow peas, dry",195,2023,40927.0,29815.22,728.5,0.6922849447047473,0.053753208456099925,62
Haiti,93,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",149,2023,24351.0,61233.42,2514.6,0.5737412811905995,0.08851762624599267,62
Haiti,93,Eggplants (aubergines),399,2023,67.0,863.8,12852.5,0.7377611015936836,0.03215082527693016,62
Haiti,93,"Fibre Crops, Fibre Equivalent",17530,2023,23583.0,12221.49,518.2,0.5409918282524689,0.05391200214704774,62
Haiti,93,Fruit Primary,1738,2023,224978.0,1299852.1,5777.7,0.768002989570363,0.2128063340689131,62
Haiti,93,Green garlic,406,2023,39.0,1030.35,26418.5,0.9290605598618268,0.20258669739300095,62
Haiti,93,"Groundnuts, excluding shelled",242,2023,40100.0,13100.0,326.7,0.8243812465466197,0.053066943951767885,62
Haiti,93,Lemons and limes,497,2023,443.0,1867.53,4217.7,0.9784137262094921,0.027444820241491665,38
Haiti,93,Lettuce and chicory,372,2023,270.0,747.64,2772.7,1.0067181005738222,0.019374103453644178,62
Haiti,93,Maize (corn),56,2023,233463.0,180000.0,771.0,0.7351641832593176,0.11274277399716241,62
Haiti,93,"Mangoes, guavas and mangosteens",571,2023,29124.0,223095.04,7660.2,0.9831651689864735,0.025786967004143853,38
Haiti,93,"Oilcrops, Cake Equivalent",1841,2023,68047.0,10552.95,155.1,0.8761721188306153,0.06708477847949836,62
Haiti,93,"Oilcrops, Oil Equivalent",1732,2023,70785.0,11547.93,163.1,0.9324412581675758,0.08272307371433764,62
Haiti,93,"Onions and shallots, dry (excluding dehydrated)",403,2023,1755.0,8761.59,4992.5,0.9098847734145622,0.03138706587998631,62
Haiti,93,Oranges,490,2023,18183.0,82817.84,4554.7,0.7759455276483977,0.10944347458172309,38
Haiti,93,"Other fruits, n.e.c.",619,2023,12386.0,67808.76,5474.8,0.3450280078951163,0.09391416015600001,38
Haiti,93,"Other tropical fruits, n.e.c.",603,2023,30559.0,157974.4,5169.4,0.950089806348298,0.06456363694979221,33
Haiti,93,"Other vegetables, fresh n.e.c.",463,2023,27998.0,116517.21,4161.6,0.8765858034798184,0.0696256457851573,62
Haiti,93,Papayas,600,2023,1477.0,29258.58,19807.1,1.0028689947759872,0.0016207640850740956,33
Haiti,93,"Pigeon peas, dry",197,2023,10768.0,4781.09,444.0,0.9667927895374103,0.037242441734681025,62
Haiti,93,Pineapples,574,2023,600.0,7206.38,12006.7,0.647835867279346,0.09486733636499234,38
Haiti,93,Plantains and cooking bananas,489,2023,38085.0,247786.69,6506.2,0.35710148578610496,0.04987951715646473,62
Haiti,93,Pomelos and grapefruits,507,2023,5503.0,40140.14,7294.3,0.9225486193896699,0.0376780721664399,38
Haiti,93,Potatoes,116,2023,2754.0,34959.61,12695.4,0.8895679258826223,0.04521588147152703,62
Haiti,93,"Pulses, Total",1726,2023,312905.0,115346.77,368.6,0.8470023462354624,0.1057347899389012,62
Haiti,93,"Pumpkins, squash and gourds",394,2023,53.0,648.31,12308.0,0.825800610180011,0.09852872896296243,33
Haiti,93,Rice,27,2023,52336.0,136000.0,2598.6,0.2902841502238919,0.17899953169164068,62
Haiti,93,"Roots and Tubers, Total",1720,2023,182124.0,769342.47,4224.3,0.6398036944660678,0.08193575295454752,62
Haiti,93,"Seed cotton, unginned",328,2023,1933.0,952.9,492.9,0.6762200383108188,0.05219722395150225,62
Haiti,93,Sesame seed,289,2023,15979.0,4212.03,263.6,0.8727188861090808,0.04310551704389106,62
Haiti,93,"Sisal, raw",789,2023,21650.0,11887.98,549.1,0.5914659469790662,0.052392886856296436,62
Haiti,93,Sorghum,83,2023,24766.0,14000.0,565.3,0.8792616705535371,0.07710514751420028,62
Haiti,93,Spinach,373,2023,77.0,1007.01,13013.3,1.0724668461033573,0.0391460503144407,62
Haiti,93,Sugar Crops Primary,1723,2023,23599.0,1501161.73,63611.6,0.2346223356870685,0.0811732261088327,62
Haiti,93,Sugar cane,156,2023,23599.0,1501161.73,63611.6,0.2346223356870685,0.0811732261088327,62
Haiti,93,Sweet potatoes,122,2023,6737.0,14367.52,2132.5,0.7917655475666708,0.06544759449174263,62
Haiti,93,"Tangerines, mandarins, clementines",495,2023,4442.0,20294.96,4568.9,0.8972455466592864,0.09768191717321212,38
Haiti,93,Tomatoes,388,2023,150.0,2303.95,15319.1,0.9207748198740066,0.04059627252706439,62
Haiti,93,Unmanufactured tobacco,826,2023,460.0,558.04,1212.9,0.637184077620058,0.06102282082599428,62
Haiti,93,Vegetables Primary,1735,2023,33137.0,149203.35,4502.7,0.922410306615501,0.06519769595508314,62
Haiti,93,Yams,137,2023,5766.0,20438.42,3544.9,0.993982546072839,0.08833386912077788,62
Honduras,95,Apples,515,2023,91.0,195.89,2147.7,0.9486038710103394,0.18579071923558604,33
Honduras,95,Avocados,572,2023,540.0,2160.14,4000.0,0.8816269660242647,0.041398075523964455,62
Honduras,95,Bananas,486,2023,13128.0,564053.67,42966.8,0.32618238399770527,0.10634351366225177,62
Honduras,95,"Beans, dry",176,2023,189938.0,153423.27,807.8,0.7008597262473945,0.07565367379784003,62
Honduras,95,Cabbages,358,2023,2620.0,87611.55,33440.8,0.31644657236947177,0.08008438775616222,62
Honduras,95,Cantaloupes and other melons,568,2023,5179.0,278977.68,53862.6,0.6466723715938224,0.06603597619234446,62
Honduras,95,Carrots and turnips,426,2023,411.0,4790.49,11643.2,1.0019160401035077,0.011609943471592133,33
Honduras,95,"Cashew nuts, in shell",217,2023,1483.0,2158.7,1455.1,-0.05238003601891753,0.06051647751803442,37
Honduras,95,"Cassava, fresh",125,2023,2959.0,25558.86,8637.3,0.61875172495144,0.13488005307242693,62
Honduras,95,Cauliflowers and broccoli,393,2023,132.0,1051.66,7955.4,0.43404029067043565,0.13409347970001542,33
Honduras,95,"Cereals, primary",1717,2023,410005.0,773845.23,1887.4,0.5799078504050695,0.09416404931002208,62
Honduras,95,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",401,2023,950.0,31353.53,33019.1,0.5025981560301644,0.11533092173068103,37
Honduras,95,"Citrus Fruit, Total",1804,2023,10819.0,312035.27,28840.3,1.1428702073940145,0.09663117002188602,62
Honduras,95,Cocoa beans,661,2023,7596.0,2000.0,263.3,1.051075981674224,0.07406517151099773,62
Honduras,95,"Coconuts, in shell",249,2023,1491.0,13111.83,8792.4,1.039925487752538,0.059418902978068414,62
Honduras,95,"Coffee, green",656,2023,317142.0,384361.02,1212.0,0.5165837096278622,0.0851160744772333,62
Honduras,95,Cucumbers and gherkins,397,2023,699.0,40743.43,58252.6,1.035333977772124,0.08034989292585801,33
Honduras,95,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",149,2023,825.0,5603.79,6789.4,1.02759104935333,0.04593328842694301,62
Honduras,95,Eggplants (aubergines),399,2023,554.0,19328.29,34906.0,0.8684348598077822,0.11805991605288121,33
Honduras,95,"Fibre Crops, Fibre Equivalent",17530,2023,1919.0,1154.65,601.7,0.7932178627683175,0.07223841839092579,62
Honduras,95,Fruit Primary,1738,2023,45648.0,1478985.68,32400.0,0.4011581303128543,0.09655485518100504,62
Honduras,95,Grapes,560,2023,39.0,187.04,4838.8,0.9244314725210876,0.16712551347569285,30
Honduras,95,Green garlic,406,2023,53.0,197.37,3703.0,0.18437917740271573,0.06036915982859346,62
Honduras,95,"Groundnuts, excluding shelled",242,2023,152.0,81.73,537.7,0.5876406502527917,0.04112253845647277,62
Honduras,95,Lemons and limes,497,2023,1068.0,34566.47,32371.5,0.5940519299406124,0.18170002811084546,33
Honduras,95,Lettuce and chicory,372,2023,133.0,1899.28,14318.4,0.6446968853206074,0.10598915534336442,33
Honduras,95,Maize (corn),56,2023,382516.0,722695.97,1889.3,0.6382518507418714,0.09539020995059383,62
Honduras,95,"Mangoes, guavas and mangosteens",571,2023,25.0,542.27,21739.9,0.9132298968322445,0.04604343749013017,38
Honduras,95,"Nutmeg, mace, cardamoms, raw",702,2023,1295.0,603.79,466.3,0.9585401615157411,0.022289492526175174,37
Honduras,95,Oil palm fruit,254,2023,225000.0,1987733.23,8834.4,0.16254324399089495,0.12971650815364671,62
Honduras,95,"Oilcrops, Cake Equivalent",1841,2023,230956.0,66485.65,287.9,0.6456475151599657,0.06559626565717332,62
Honduras,95,"Oilcrops, Oil Equivalent",1732,2023,230956.0,435489.27,1885.6,0.4722409862921767,0.15645753127414205,62
Honduras,95,"Onions and shallots, dry (excluding dehydrated)",403,2023,661.0,15617.49,23640.7,0.8198654666534342,0.15218268558910605,62
Honduras,95,Oranges,490,2023,8060.0,252426.22,31319.5,1.1916635236998274,0.0733553670858396,62
Honduras,95,"Other citrus fruit, n.e.c.",512,2023,337.0,917.23,2717.8,1.0381086637690515,0.044532756766206556,38
Honduras,95,"Other fruits, n.e.c.",619,2023,5607.0,81403.29,14518.8,0.33507544444765885,0.08362800311544955,38
Honduras,95,"Other vegetables, fresh n.e.c.",463,2023,4848.0,77459.0,15977.4,0.8414632204868709,0.12995260498544048,62
Honduras,95,Papayas,600,2023,12.0,349.17,28851.8,1.0070221709060427,0.028560317029402052,33
Honduras,95,"Pepper (Piper spp.), raw",687,2023,1588.0,729.28,459.3,0.9958024611298268,0.004621315516661257,62
Honduras,95,Pineapples,574,2023,1522.0,77030.4,50624.2,0.725152770199183,0.09313751141355865,62
Honduras,95,Plantains and cooking bananas,489,2023,7466.0,93877.73,12574.8,0.5691774416776996,0.12317767787082327,62
Honduras,95,Pomelos and grapefruits,507,2023,1354.0,24125.34,17812.2,0.970763634328976,0.08628796924096077,38
Honduras,95,Potatoes,116,2023,1807.0,27161.73,15032.8,0.5892506435052277,0.14988634881825008,62
Honduras,95,"Pulses, Total",1726,2023,189938.0,153423.27,807.8,0.7008597262473945,0.07565367379784003,62
Honduras,95,"Pumpkins, squash and gourds",394,2023,1106.0,17702.47,16002.8,1.0189292245732227,0.026135442680767004,33
Honduras,95,Rice,27,2023,11315.0,34869.78,3081.7,0.7308560801307293,0.05531888703945226,62
Honduras,95,"Roots and Tubers, Total",1720,2023,10915.0,90592.76,8300.0,0.4596894625688416,0.13759315226334928,62
Honduras,95,"Seed cotton, unginned",328,2023,1919.0,3298.99,1719.2,0.793217954876193,0.07223843247109396,62
Honduras,95,Sesame seed,289,2023,1297.0,1167.65,900.2,0.8029363722113328,0.04240886709485386,62
Honduras,95,Sorghum,83,2023,13789.0,15000.0,1087.8,0.5669430570975688,0.10085153626592891,62
Honduras,95,Soya beans,236,2023,1097.0,2193.54,2000.0,1.0030276791144215,0.02463661221115759,30
Honduras,95,Sugar Crops Primary,1723,2023,67901.0,5376512.8,79181.3,0.20998288134311333,0.10490894066501215,62
Honduras,95,Sugar cane,156,2023,67901.0,5376512.8,79181.3,0.20998288134311333,0.10490894066501215,62
Honduras,95,Sweet potatoes,122,2023,4621.0,28035.46,6067.1,1.227634847138319,0.054279570756024305,62
Honduras,95,Taro,136,2023,703.0,4232.92,6024.6,0.998003434615703,0.0012072056019420848,9
Honduras,95,Tomatoes,388,2023,893.0,72971.34,81701.7,0.9827723704946054,0.09845965172143555,62
Honduras,95,"Treenuts, Total",1729,2023,1483.0,2158.7,1455.1,-0.05238003601891753,0.06051647751803442,37
Honduras,95,Unmanufactured tobacco,826,2023,3210.0,5852.94,1823.5,0.7580886139028309,0.2133164065637994,62
Honduras,95,Vegetables Primary,1735,2023,13060.0,370725.9,28386.0,0.7449189069400742,0.09308235785656067,62
Honduras,95,Watermelons,567,2023,1220.0,68173.14,55865.2,0.7256480151964256,0.07932743493685025,62
Honduras,95,Wheat,15,2023,2385.0,1279.48,536.4,0.7146231949810484,0.06341853835557844,62
Hungary,97,"Almonds, in shell",221,2023,430.0,350.0,814.0,0.6262609350034044,0.09573380050811688,38
Hungary,97,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",711,2017,2490.0,4005.83,1608.8,0.7955618021079672,0.022830646024178343,32
Hungary,97,Apples,515,2023,22790.0,486300.0,21338.3,0.06320349716426882,0.09801216222246419,38
Hungary,97,Apricots,526,2023,5580.0,16300.0,2921.1,0.09578354199727986,0.07966681195298927,38
Hungary,97,Asparagus,367,2023,1120.0,4960.0,4428.6,0.5270779234552933,0.11332790639872456,62
Hungary,97,Barley,44,2023,412920.0,2219720.0,5375.7,0.2826071041164789,0.05669247078322547,62
Hungary,97,"Beans, dry",176,2017,910.0,1713.0,1882.4,0.4688140376962203,0.08072012727735223,56
Hungary,97,Blueberries,552,2023,40.0,90.0,2250.0,-0.03025683945042351,1.3476529140199802,5
Hungary,97,"Broad beans and horse beans, dry",181,2023,530.0,640.0,1207.5,0.795304347134734,0.0459601581216704,33
Hungary,97,Buckwheat,89,2017,969.0,909.0,938.1,0.8029171530480929,0.12327726765775826,26
Hungary,97,Cabbages,358,2023,1910.0,46340.0,24261.8,0.5845252498403216,0.16307853279209414,62
Hungary,97,Canary seed,101,2017,3642.0,5734.0,1574.4,0.5092402230892245,0.11396025285312718,26
Hungary,97,Cantaloupes and other melons,568,2023,490.0,13610.0,27775.5,0.4783932125012976,0.09058434112982747,62
Hungary,97,Carrots and turnips,426,2023,1610.0,72350.0,44937.9,0.6944481812171512,0.11680715192815537,62
Hungary,97,Castor oil seeds,265,1964,1.0,2.0,2000.0,1.1564757870637372,0.10318782793156356,3
Hungary,97,Cauliflowers and broccoli,393,2023,260.0,6260.0,24076.9,0.6903848363769518,0.09773078704983323,62
Hungary,97,Cereals n.e.c.,108,2023,7900.0,12370.0,1565.8,0.7212971018518434,0.048633688418543826,55
Hungary,97,"Cereals, primary",1717,2023,2405570.0,15039690.0,6252.0,0.11824339892846218,0.02352625382850849,62
Hungary,97,Cherries,531,2023,2960.0,9110.0,3077.7,0.2608793679917539,0.18295576448307213,38
